birth_year,sex,race,party_id,crime,economy,immigration,family_medical_leave,abortion,gay_rights,health_care
1955,Male,White,Independent,4,4,4,4,4,4,3
1941,Male,White,Democrat,3,4,2,3,3,4,4
1938,Female,White,Independent,3,3,3,2,3,4,4
1951,Male,White,Democrat,3,4,2,4,2,3,4
1954,Male,Black,Democrat,3,4,2,3,3,2,4
1969,Female,White,Republican,4,4,3,3,1,3,4
1956,Female,White,Republican,4,4,4,3,4,NA,4
1950,Male,White,Republican,4,4,4,3,3,4,3
1953,Male,White,Democrat,3,3,2,4,1,3,4
1951,Female,White,Independent,3,4,4,2,4,4,3
1978,Female,White,Democrat,3,4,3,4,4,2,4
1969,Female,White,Other,3,3,4,3,3,2,3
1963,Female,White,Republican,4,4,3,3,4,4,4
1949,Female,White,Democrat,3,4,4,3,4,3,4
1973,Female,White,Independent,3,4,3,4,1,3,4
1963,Male,Hispanic,Independent,2,1,3,4,4,1,4
1960,Female,White,Independent,3,4,3,4,4,3,3
1942,Male,White,Independent,3,4,3,3,4,3,3
1946,Male,White,Republican,2,4,4,2,2,3,3
1970,Female,White,Democrat,3,3,4,2,3,4,4
1956,Female,White,Republican,3,4,4,4,4,4,4
1957,Female,White,Independent,3,4,4,3,3,4,3
1961,Female,White,Independent,4,3,4,3,2,3,3
1965,Female,White,Democrat,4,3,4,2,3,4,4
1960,Female,Mixed,Independent,4,4,1,1,4,4,3
1960,Female,White,Democrat,4,4,4,4,4,4,4
1963,Female,White,Democrat,4,4,3,4,4,4,4
1949,Female,White,Democrat,3,4,3,3,3,3,4
1961,Male,White,Independent,4,4,2,2,1,4,4
1940,Female,White,Democrat,4,4,3,3,3,4,4
1963,Female,White,Democrat,3,4,1,4,4,1,4
1965,Male,White,Democrat,4,4,4,3,2,4,4
1945,Female,White,Democrat,3,4,2,2,2,3,4
1953,Female,Native American,Democrat,4,4,4,4,4,4,4
1954,Female,White,Democrat,4,4,3,3,3,4,4
1950,Male,White,Independent,3,4,4,4,3,4,4
1945,Male,White,Independent,4,4,3,1,1,4,3
1951,Female,Black,Democrat,4,4,3,2,2,3,3
1953,Female,White,Democrat,4,4,3,3,4,4,4
1957,Female,White,Republican,4,4,4,3,4,4,4
1968,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1946,Male,White,Independent,4,4,4,3,4,4,4
1965,Female,White,Independent,4,4,3,4,1,2,4
1967,Female,White,Independent,4,4,2,4,2,3,4
1943,Male,White,Republican,4,4,4,2,1,4,4
1943,Female,White,Republican,3,4,4,3,4,4,4
1955,Male,White,Independent,4,3,4,3,3,4,4
1980,Male,Hispanic,Republican,4,4,4,3,1,4,4
1954,Female,White,Independent,4,4,4,2,3,4,3
1950,Male,White,Independent,3,4,2,4,2,3,4
1969,Female,White,Democrat,4,4,4,4,4,4,4
1970,Female,White,Republican,4,4,4,4,4,4,4
1949,Female,Hispanic,Independent,4,4,4,4,4,4,4
1955,Female,White,Republican,4,4,4,4,3,4,4
1944,Female,White,Independent,3,4,4,3,3,4,3
1941,Female,White,Independent,3,4,3,3,3,2,4
1977,Female,Hispanic,Democrat,4,3,2,4,3,4,3
1983,Female,Hispanic,Democrat,3,4,4,4,1,4,4
1943,Female,White,Independent,3,3,3,2,4,4,4
1964,Male,White,Independent,2,3,3,4,3,2,4
1964,Female,Mixed,Republican,2,4,4,3,4,4,3
1964,Male,White,Independent,2,3,2,3,4,2,3
1962,Female,White,Independent,4,4,4,4,3,4,4
1957,Male,White,Democrat,2,3,2,4,3,3,4
1953,Female,White,Democrat,4,4,3,4,3,4,4
1970,Male,White,Independent,1,3,1,2,2,1,1
1961,Female,White,Republican,4,4,4,3,4,4,3
1973,Female,Black,Democrat,3,4,2,4,3,3,4
1959,Female,White,Democrat,4,3,3,3,4,4,4
1946,Male,White,Other,4,4,2,4,3,4,4
1957,Female,Hispanic,Republican,4,4,4,3,2,4,4
1950,Female,Black,Democrat,4,4,3,3,1,3,4
1961,Female,White,Independent,4,4,3,2,4,4,4
1985,Female,Black,Independent,1,4,4,4,4,1,4
1979,Female,White,Independent,2,4,NA,2,1,3,2
1944,Male,White,Democrat,4,2,2,4,4,4,4
1960,Female,White,Democrat,4,3,2,4,2,3,4
1967,Male,White,Independent,4,4,4,2,2,4,2
1958,Male,Black,Democrat,3,3,2,4,4,4,4
1947,Female,White,Democrat,4,3,2,4,4,3,4
1955,Female,White,Independent,4,4,4,3,3,4,4
1966,Male,White,Republican,3,4,2,3,2,2,3
1948,Female,White,Democrat,4,4,2,3,1,4,4
1957,Male,White,Independent,3,4,4,2,4,4,3
1950,Female,Black,Democrat,4,4,4,4,4,4,4
1954,Female,Native American,Republican,4,4,4,4,2,4,4
1978,Male,White,Independent,3,4,2,3,1,3,4
1957,Male,White,Democrat,3,3,3,3,4,3,4
1966,Male,Hispanic,Independent,2,3,4,4,2,2,4
1961,Male,White,Independent,3,3,3,2,2,2,4
1950,Female,White,Democrat,4,4,3,4,3,4,4
1972,Female,White,Democrat,2,4,3,3,3,2,4
1967,Male,White,Other,4,4,4,4,4,4,4
1946,Female,White,Democrat,4,3,4,3,3,4,4
1946,Female,White,Independent,4,4,4,3,3,4,4
1985,Male,White,Democrat,3,4,2,3,3,2,4
1979,Female,Hispanic,Republican,4,4,1,2,4,3,4
1980,Male,Other,Other,4,4,4,2,3,4,2
1963,Female,Black,Republican,4,4,4,4,4,4,4
1960,Male,White,Republican,4,4,3,3,3,4,4
1961,Male,Other,Independent,4,3,4,2,3,3,2
1943,Female,Hispanic,Democrat,4,4,4,3,4,4,4
1943,Male,Hispanic,Independent,4,4,4,4,2,4,4
1959,Female,White,Independent,4,4,4,3,3,4,4
1975,Female,Black,Democrat,4,4,3,4,4,4,4
1942,Female,Black,Democrat,3,4,3,4,4,4,4
1984,Female,White,Democrat,3,4,3,3,1,3,3
1957,Male,White,Independent,3,3,3,3,2,3,3
1959,Male,White,Democrat,4,4,4,3,1,4,4
1973,Female,White,Democrat,3,4,4,4,4,3,4
1958,Female,White,Not sure,4,4,4,4,4,4,4
1955,Male,White,Independent,3,4,2,3,4,4,4
1957,Female,White,Democrat,4,3,2,2,2,4,4
1957,Female,White,Not sure,3,3,3,3,3,3,3
1962,Female,Black,Democrat,4,4,2,4,3,3,4
1967,Male,White,Republican,3,3,3,3,4,4,3
1962,Male,White,Republican,3,4,3,3,2,4,3
1951,Female,White,Independent,4,4,4,4,4,4,4
1950,Female,White,Democrat,4,4,2,3,4,4,4
1965,Female,White,Independent,4,3,3,2,3,3,4
1981,Female,White,Republican,3,4,2,3,4,4,4
1950,Male,White,Independent,3,4,4,3,3,4,4
1957,Male,Other,Independent,4,4,4,4,4,4,4
1937,Female,White,Democrat,4,4,3,2,2,4,3
1965,Female,Asian,Other,2,4,4,2,2,1,4
1956,Male,White,Republican,4,4,4,2,3,4,3
1957,Female,White,Independent,4,4,4,4,4,4,4
1959,Female,White,Independent,3,3,4,4,3,4,4
1969,Female,Hispanic,Republican,4,4,4,3,3,4,4
1956,Female,White,Republican,4,4,3,2,3,4,1
1961,Male,White,Democrat,4,4,3,3,2,4,3
1947,Male,Hispanic,Republican,4,4,4,4,4,4,4
1953,Female,Mixed,Independent,3,3,4,4,4,3,4
1940,Male,White,Republican,4,4,3,4,3,4,3
1955,Male,Hispanic,Democrat,4,4,1,3,4,4,1
1959,Female,White,Republican,4,4,3,4,3,4,4
1955,Female,White,Democrat,3,4,2,3,3,3,4
1963,Male,White,Republican,3,3,4,3,4,4,3
1969,Female,White,Democrat,4,4,3,4,4,4,4
1965,Female,White,Republican,4,4,4,2,2,4,3
1936,Female,White,Independent,NA,4,4,NA,NA,3,3
1932,Male,White,Republican,4,4,NA,NA,NA,4,4
1972,Female,White,Not sure,2,3,2,1,2,2,2
1957,Female,White,Democrat,4,4,4,3,3,4,4
1953,Female,White,Independent,4,4,3,4,3,4,4
1950,Female,White,Republican,3,4,4,4,4,3,3
1970,Female,White,Democrat,2,4,4,3,4,2,4
1962,Female,White,Democrat,2,4,1,4,1,1,4
1947,Male,White,Independent,3,3,3,3,3,3,4
1957,Female,White,Republican,4,4,4,4,4,4,4
1943,Male,White,Independent,4,4,4,3,3,3,3
1941,Female,White,Republican,4,4,4,3,2,4,4
1965,Female,White,Democrat,3,3,2,3,3,3,4
1961,Male,White,Democrat,4,4,4,3,2,4,4
1970,Male,White,Independent,1,2,2,3,1,1,4
1940,Male,White,Democrat,4,4,4,4,4,4,4
1960,Female,White,Republican,4,4,3,2,4,4,4
1964,Male,White,Independent,3,3,3,3,2,3,4
1965,Female,White,Democrat,3,4,3,3,4,4,4
1957,Female,Middle Eastern,Republican,4,4,3,2,4,4,3
1945,Female,Asian,Democrat,4,4,4,4,3,4,4
1936,Female,Black,Democrat,4,4,3,4,3,4,4
1961,Female,White,Democrat,4,4,4,4,4,4,4
1951,Female,Asian,Democrat,4,4,4,4,3,4,4
1958,Female,Black,Democrat,4,4,4,4,4,4,4
1988,Male,White,Democrat,2,3,3,3,4,2,3
1976,Female,White,Republican,4,4,3,1,2,3,4
1937,Female,White,Democrat,3,3,3,3,1,3,4
1948,Female,White,Independent,3,4,3,2,2,3,4
1969,Female,White,Republican,4,3,3,3,4,4,4
1983,Female,Black,Independent,3,3,3,3,3,3,4
1971,Male,White,Democrat,3,3,2,1,1,3,3
1987,Female,Mixed,Democrat,4,4,4,4,4,4,4
1963,Male,White,Republican,4,NA,4,4,4,4,4
1960,Male,White,Other,4,4,3,4,4,3,4
1943,Male,White,Republican,3,4,4,2,3,3,3
1974,Male,Black,Democrat,4,3,3,4,1,4,4
1953,Female,White,Republican,3,3,3,3,2,3,3
1954,Male,White,Republican,4,4,4,3,4,4,4
1952,Male,White,Independent,4,4,4,4,2,4,4
1942,Female,White,Democrat,4,4,4,2,4,4,4
1931,Female,White,Republican,4,4,4,3,3,4,4
1958,Female,White,Republican,4,3,3,3,4,3,4
1963,Female,White,Democrat,4,4,4,2,4,2,4
1957,Female,White,Independent,4,4,4,1,3,4,4
1969,Male,White,Republican,2,4,4,2,2,4,4
1967,Female,White,Independent,3,3,2,2,3,2,4
1950,Male,White,Republican,3,4,4,2,2,4,3
1981,Female,White,Democrat,3,3,2,2,4,3,4
1945,Female,White,Independent,3,3,3,3,4,3,4
1957,Female,White,Democrat,1,4,1,3,3,1,4
1951,Male,White,Republican,4,4,4,4,3,4,4
1988,Female,White,Independent,3,3,3,3,1,1,3
1982,Female,White,Independent,3,4,3,4,4,3,4
1958,Male,White,Not sure,3,3,2,3,2,3,4
1958,Male,White,Independent,3,4,3,2,3,3,3
1948,Male,White,Republican,4,4,4,1,4,4,3
1958,Female,White,Democrat,3,3,3,3,3,3,3
1969,Female,Black,Democrat,4,3,2,2,4,3,4
1948,Female,White,Independent,4,4,4,3,4,4,3
1968,Female,White,Democrat,2,3,1,2,4,1,4
1957,Male,White,Republican,4,4,4,3,1,3,4
1945,Male,White,Independent,4,4,4,3,3,4,4
1968,Female,White,Independent,3,3,2,4,2,3,4
1963,Male,Other,Independent,4,4,4,3,2,4,3
1960,Female,Native American,Democrat,4,4,3,4,3,4,4
1972,Female,White,Independent,4,4,4,3,2,4,4
1946,Female,White,Republican,4,4,4,4,4,4,4
1949,Male,White,Democrat,4,4,3,3,3,3,4
1964,Male,White,Not sure,1,1,1,1,1,1,1
1974,Male,White,Republican,4,4,4,2,2,4,4
1957,Male,White,Democrat,3,4,2,2,2,3,4
1962,Male,White,Republican,3,4,4,3,1,4,3
1964,Female,White,Independent,4,4,4,4,4,4,4
1951,Male,White,Independent,4,4,2,4,3,3,4
1963,Female,White,Republican,4,4,4,3,3,4,4
1953,Female,White,Republican,4,3,4,1,3,4,3
1962,Female,White,Republican,4,3,4,2,1,4,3
1977,Male,White,Independent,4,4,4,3,1,3,3
1966,Female,Black,Independent,4,4,4,3,3,4,3
1971,Female,White,Democrat,4,3,3,4,4,3,3
1944,Female,White,Democrat,4,4,4,4,3,3,4
1952,Female,White,Democrat,4,4,3,3,2,3,4
1941,Female,White,Democrat,3,4,NA,NA,4,NA,4
1956,Female,White,Independent,3,4,3,3,2,4,4
1968,Female,White,Democrat,2,3,4,3,4,1,4
1940,Female,White,Democrat,3,3,3,3,2,3,4
1969,Male,White,Democrat,3,4,4,4,1,4,3
1944,Female,Black,Democrat,4,4,2,3,2,3,4
1963,Female,Other,Other,4,4,4,4,4,4,4
1963,Female,White,Republican,3,3,3,4,2,4,3
1957,Female,White,Republican,4,4,4,4,3,4,4
1965,Female,White,Republican,4,4,4,4,3,4,4
1945,Male,White,Republican,3,3,3,3,3,3,3
1987,Male,Black,Democrat,4,4,1,3,2,4,4
1945,Male,White,Democrat,3,3,3,2,3,4,4
1951,Female,Black,Democrat,4,3,3,3,2,4,4
1950,Female,White,Democrat,4,4,3,3,2,4,3
1990,Female,White,Democrat,3,3,4,4,4,2,4
1986,Female,Black,Democrat,3,3,3,3,1,3,3
1950,Female,Hispanic,Democrat,4,4,4,3,3,4,4
1969,Female,White,Democrat,3,3,2,3,2,2,4
1945,Male,White,Independent,3,3,4,2,2,3,3
1985,Female,White,Not sure,4,4,4,4,4,4,4
1961,Female,White,Independent,3,3,2,3,4,2,4
1965,Female,White,Democrat,4,4,2,3,2,4,4
1960,Female,White,Independent,4,4,4,2,4,3,3
1974,Male,White,Independent,3,3,4,3,4,2,3
1966,Male,Black,Democrat,4,4,4,3,3,4,4
1938,Female,White,Democrat,4,4,2,4,1,4,4
1962,Female,Black,Democrat,4,4,4,4,4,4,4
1977,Male,Asian,Independent,3,4,2,3,2,3,4
1951,Female,White,Republican,4,4,4,4,2,4,4
1946,Female,White,Independent,3,4,4,4,2,3,4
1987,Female,Black,Independent,3,3,4,4,4,3,4
1964,Male,White,Republican,3,4,4,3,3,4,3
1961,Female,Hispanic,Democrat,4,4,4,4,3,4,4
1949,Female,White,Republican,3,4,4,2,3,4,4
1956,Female,White,Republican,NA,3,4,3,3,3,NA
1947,Male,White,Independent,4,4,3,3,4,4,4
1957,Female,White,Republican,4,4,4,2,1,4,4
1947,Female,White,Republican,4,3,3,3,2,3,4
1960,Male,Hispanic,Independent,2,4,2,4,1,1,4
1952,Male,White,Democrat,3,4,4,4,4,4,4
1938,Male,White,Democrat,4,4,3,3,3,3,4
1965,Female,White,Independent,3,3,4,4,3,2,4
1951,Male,Hispanic,Democrat,4,4,4,3,4,3,4
1956,Female,White,Republican,4,3,4,3,3,4,4
1950,Male,White,Democrat,4,4,3,4,3,4,4
1955,Male,White,Independent,3,4,3,3,1,3,4
1948,Female,White,Independent,3,4,3,3,4,4,3
1946,Male,White,Democrat,4,4,4,4,3,4,4
1983,Male,White,Republican,3,4,3,3,4,3,4
1977,Female,White,Democrat,3,4,3,4,4,3,4
1960,Male,White,Independent,4,4,3,4,1,4,4
1965,Male,White,Republican,3,4,4,2,2,4,4
1964,Female,White,Independent,3,4,3,3,2,3,4
1940,Female,White,Independent,4,4,3,4,3,4,4
1983,Male,Hispanic,Democrat,3,3,2,2,2,4,3
1937,Female,White,Independent,4,4,4,3,4,4,4
1944,Female,White,Independent,4,4,4,2,1,4,3
1961,Male,Black,Democrat,4,4,3,4,3,4,4
1948,Female,White,Republican,4,4,3,2,1,4,4
1956,Female,White,Republican,4,4,4,2,3,3,4
1948,Female,White,Republican,4,3,3,3,4,4,4
1956,Female,White,Democrat,3,3,3,3,2,2,4
1980,Female,White,Independent,4,4,4,4,4,4,4
1956,Female,White,Democrat,4,4,4,3,3,4,4
1954,Female,White,Republican,4,4,3,3,4,4,4
1952,Male,White,Democrat,2,3,2,2,1,2,4
1978,Female,Asian,Democrat,4,4,4,4,4,4,4
1948,Male,White,Republican,4,3,3,2,3,4,4
1946,Female,White,Republican,4,4,4,1,2,4,3
1961,Female,Other,Democrat,4,4,4,4,4,4,4
1942,Female,White,Independent,4,4,4,4,3,4,4
1962,Female,Black,Independent,4,4,3,3,3,3,4
1947,Female,Asian,Democrat,3,3,3,3,3,4,4
1949,Female,White,Republican,4,4,4,3,4,4,3
1956,Female,White,Democrat,4,4,4,4,3,4,4
1961,Female,Mixed,Republican,3,4,4,2,4,4,3
1978,Female,Mixed,Democrat,3,3,2,2,4,3,3
1953,Female,White,Independent,4,2,4,4,4,4,4
1966,Female,White,Democrat,4,3,1,4,3,3,4
1981,Female,White,Republican,4,4,3,3,3,4,4
1968,Female,White,Republican,4,4,4,1,4,4,4
1951,Female,White,Independent,4,4,4,3,4,4,4
1960,Female,Black,Democrat,4,4,3,4,4,4,4
1983,Female,White,Not sure,3,4,2,2,2,3,3
1948,Female,White,Republican,4,4,4,4,4,4,4
1941,Female,Mixed,Independent,4,3,3,4,4,4,4
1950,Female,Black,Democrat,4,4,4,4,3,3,4
1966,Male,White,Independent,3,3,4,2,3,3,3
1955,Female,White,Democrat,3,4,2,3,4,3,4
1985,Female,Asian,Independent,3,NA,3,NA,NA,3,3
1946,Female,White,Republican,4,4,4,3,4,4,4
1953,Male,White,Republican,3,4,4,2,3,4,3
1981,Male,White,Independent,3,3,2,3,4,2,4
1946,Male,White,Democrat,2,3,4,4,4,3,4
1957,Male,White,Democrat,NA,NA,3,NA,1,3,NA
1960,Female,White,Republican,4,4,4,3,4,4,3
1989,Male,White,Democrat,2,4,4,3,4,2,4
1975,Female,White,Democrat,4,4,4,3,3,4,4
1987,Male,White,Independent,3,3,1,3,1,2,4
1979,Male,White,Democrat,3,3,3,4,4,2,4
1970,Female,White,Independent,3,4,3,3,1,4,4
1958,Female,White,Republican,4,4,4,4,3,4,4
1958,Female,White,Republican,4,4,4,3,4,3,3
1974,Female,White,Republican,3,4,3,3,3,4,3
1943,Female,White,Independent,4,4,4,3,4,3,4
1941,Female,White,Democrat,4,4,3,3,4,3,4
1963,Male,White,Democrat,3,3,2,3,3,3,4
1962,Female,White,Independent,3,4,3,2,3,4,2
1954,Female,Black,Democrat,4,4,2,3,2,4,4
1959,Male,White,Democrat,4,4,4,4,1,4,4
1969,Female,Hispanic,Republican,4,4,4,2,3,4,4
1955,Female,White,Democrat,3,3,1,4,4,4,4
1989,Female,White,Independent,3,3,3,3,3,3,3
1983,Male,White,Independent,3,3,3,3,3,3,3
1970,Female,White,Republican,4,4,4,1,1,4,4
1943,Female,White,Independent,4,4,4,2,2,4,4
1981,Female,White,Democrat,3,1,3,3,4,2,3
1955,Male,White,Republican,3,3,4,3,2,3,3
1958,Female,White,Independent,4,4,4,4,3,4,4
1949,Female,Hispanic,Democrat,3,4,4,3,3,4,4
1945,Female,White,Democrat,3,3,3,3,1,3,4
1988,Female,White,Republican,3,3,3,3,3,3,3
1964,Male,White,Republican,4,4,4,3,3,4,2
1944,Male,White,Republican,4,4,4,3,4,4,4
1957,Female,White,Republican,4,4,4,4,4,4,4
1985,Female,Asian,Independent,4,4,3,4,3,NA,4
1964,Female,White,Democrat,4,4,3,4,3,4,4
1938,Female,White,Republican,4,4,4,3,4,4,4
1977,Female,White,Democrat,4,3,2,4,4,4,4
1949,Female,Black,Democrat,3,2,4,4,2,2,4
1954,Female,Hispanic,Democrat,4,4,2,3,3,4,4
1967,Male,White,Republican,4,3,4,2,4,4,3
1961,Female,White,Republican,4,4,4,3,2,3,4
1967,Female,White,Independent,4,4,2,3,2,3,4
1964,Female,Black,Independent,4,4,3,3,2,4,4
1961,Female,White,Republican,4,4,4,4,4,4,4
1985,Female,White,Independent,2,2,3,2,4,2,2
1967,Male,White,Democrat,3,3,3,4,3,2,4
1961,Female,White,Democrat,3,3,2,4,2,3,4
1947,Female,White,Not sure,4,4,4,2,3,4,4
1934,Female,White,Independent,3,4,4,3,4,2,4
1984,Female,White,Republican,4,4,4,1,3,3,1
1957,Female,White,Democrat,4,4,2,3,4,3,4
1964,Female,White,Democrat,3,4,4,4,3,3,4
1963,Female,Black,Democrat,4,4,4,4,4,3,4
1989,Female,Other,Independent,3,3,2,3,4,1,4
1982,Female,White,Democrat,3,3,2,4,4,2,4
1958,Male,White,Independent,4,4,4,2,4,4,4
1953,Female,White,Democrat,4,4,2,3,4,4,4
1957,Female,White,Independent,4,4,3,4,4,2,4
1960,Female,White,Democrat,4,4,4,4,4,4,4
1954,Female,Black,Democrat,4,4,2,4,4,4,4
1942,Male,White,Independent,3,3,2,4,4,2,4
1935,Male,White,Democrat,3,4,3,3,3,3,4
1963,Female,White,Democrat,4,4,3,3,1,4,4
1943,Male,White,Republican,3,4,4,2,4,1,2
1943,Male,White,Republican,4,3,4,2,4,4,3
1954,Female,White,Democrat,4,3,2,3,3,4,4
1964,Female,White,Republican,4,4,4,2,3,4,4
1966,Female,White,Independent,3,4,4,2,2,4,3
1951,Male,White,Democrat,3,3,3,4,3,3,4
1946,Male,White,Republican,4,4,4,2,4,4,3
1959,Male,White,Independent,4,4,3,2,3,3,4
1939,Male,White,Independent,4,4,4,3,4,4,3
1946,Male,White,Republican,3,4,4,2,4,3,4
1951,Male,White,Republican,4,4,4,3,2,4,4
1954,Female,White,Independent,2,4,3,3,2,2,4
1959,Male,Black,Democrat,4,4,3,3,3,4,4
1956,Female,White,Democrat,2,4,3,4,3,3,4
1960,Male,White,Democrat,4,4,4,4,3,4,4
1947,Female,White,Democrat,4,4,4,4,4,4,4
1987,Female,White,Independent,3,3,4,4,4,1,4
1959,Male,White,Independent,2,4,3,3,3,2,4
1956,Male,White,Republican,3,4,4,2,1,4,4
1968,Female,White,Independent,3,4,4,4,2,2,4
1946,Female,White,Democrat,3,3,1,3,1,3,4
1948,Male,White,Democrat,4,4,4,4,4,4,4
1959,Female,White,Independent,4,4,4,1,1,1,4
1963,Male,White,Republican,4,4,4,3,4,4,4
1952,Male,Black,Independent,4,4,3,4,3,4,4
1974,Male,White,Democrat,4,4,4,4,4,3,4
1939,Male,White,Independent,4,4,4,4,4,4,NA
1972,Female,White,Independent,4,4,2,3,3,3,3
1965,Female,Black,Democrat,3,4,3,4,1,3,4
1947,Male,Hispanic,Independent,4,4,4,1,4,4,4
1947,Male,White,Independent,4,4,4,2,3,4,3
1954,Female,Hispanic,Republican,3,4,4,2,2,3,4
1980,Male,Other,Democrat,3,3,3,3,3,3,3
1956,Female,White,Democrat,4,4,3,2,3,4,4
1965,Male,White,Democrat,2,2,2,1,1,1,1
1953,Male,White,Republican,4,4,4,3,4,4,4
1946,Female,Black,Democrat,4,3,2,4,3,4,4
1950,Male,White,Democrat,4,4,4,1,2,NA,3
1948,Male,White,Republican,4,4,4,2,4,4,4
1957,Female,White,Democrat,3,4,3,2,4,3,4
1966,Female,White,Democrat,3,4,2,4,4,2,4
1941,Female,White,Democrat,3,4,3,2,3,3,4
1948,Male,White,Republican,3,4,4,2,3,4,3
1958,Female,White,Republican,4,4,4,2,2,4,4
1965,Female,Black,Not sure,4,4,1,4,2,1,4
1949,Male,White,Independent,4,4,4,3,3,4,3
1973,Female,Black,Other,4,4,4,4,4,4,4
1944,Male,White,Republican,4,4,4,4,4,4,4
1958,Male,Hispanic,Republican,4,4,4,2,4,4,2
1953,Female,White,Democrat,4,3,3,2,2,4,4
1949,Male,White,Republican,4,4,NA,2,NA,4,NA
1971,Female,White,Republican,4,4,4,3,4,4,4
1966,Male,White,Other,4,4,4,2,4,4,4
1954,Female,Black,Democrat,4,4,3,3,4,3,4
1968,Female,White,Republican,3,4,3,4,4,3,4
1942,Male,White,Independent,4,4,3,4,4,3,4
1961,Male,White,Republican,4,3,4,2,2,4,4
1973,Male,White,Independent,4,3,2,4,4,4,4
1954,Female,White,Republican,4,4,4,1,3,4,2
1967,Male,White,Democrat,2,4,4,4,4,2,4
1966,Female,White,Republican,3,3,2,2,2,3,3
1964,Male,White,Independent,3,4,4,2,3,1,2
1945,Female,White,Democrat,4,4,4,3,4,4,4
1950,Male,White,Independent,4,4,4,4,3,4,4
1959,Male,White,Republican,3,4,3,2,3,3,3
1965,Female,White,Independent,3,3,2,3,1,2,3
1958,Female,White,Republican,4,3,4,3,3,4,4
1977,Male,White,Republican,4,3,3,2,4,4,4
1959,Male,Hispanic,Independent,4,4,4,3,3,4,4
1936,Male,White,Independent,4,4,3,3,3,4,4
1966,Female,White,Democrat,4,3,4,4,4,3,4
1972,Female,Hispanic,Independent,4,3,4,3,3,4,3
1970,Female,Mixed,Democrat,4,4,4,4,3,4,4
1950,Male,Hispanic,Democrat,4,4,4,4,3,4,4
1938,Male,Hispanic,Independent,4,4,4,4,4,4,4
1953,Female,White,Republican,4,4,4,4,4,4,4
1945,Female,White,Democrat,4,4,3,3,3,4,4
1983,Male,White,Other,3,3,3,1,1,3,3
1964,Male,White,Republican,4,4,4,3,4,4,4
1967,Male,White,Independent,3,4,4,2,3,4,3
1958,Female,White,Republican,3,4,3,3,3,4,3
1950,Female,White,Democrat,3,4,3,2,3,4,4
1958,Male,White,Republican,4,4,4,4,4,4,4
1969,Female,White,Democrat,3,3,4,4,4,3,4
1956,Male,Asian,Democrat,2,3,1,3,2,2,4
1989,Female,White,Independent,3,3,3,4,4,2,4
1949,Male,White,Republican,3,3,2,2,2,3,4
1978,Female,White,Democrat,4,4,4,4,4,4,4
1940,Female,White,Republican,4,4,4,4,4,4,4
1959,Female,Black,Independent,3,4,4,4,3,3,4
1954,Female,White,Democrat,4,4,3,3,3,3,4
1986,Female,White,Republican,3,4,2,4,4,3,4
1988,Female,Asian,Independent,NA,4,4,3,4,1,4
1959,Male,Black,Democrat,4,4,4,4,4,4,4
1937,Female,White,Republican,4,4,4,3,1,4,4
1965,Female,Hispanic,Republican,4,4,3,3,3,4,4
1967,Male,White,Republican,4,4,4,3,3,4,3
1965,Male,White,Independent,4,4,3,3,3,4,4
1932,Female,White,Democrat,3,4,3,4,4,3,4
1959,Male,White,Independent,4,4,4,3,4,4,4
1957,Male,Hispanic,Independent,3,4,4,3,3,4,4
1958,Female,White,Independent,4,4,4,4,3,3,4
1965,Male,White,Republican,4,4,4,1,3,4,3
1960,Female,White,Republican,4,4,4,3,3,4,4
1970,Female,White,Republican,3,3,4,2,4,3,4
1979,Female,White,Democrat,3,4,3,4,4,3,3
1986,Female,Black,Independent,4,3,3,3,3,2,3
1977,Female,Other,Republican,3,4,4,2,1,4,3
1931,Male,White,Independent,4,4,3,3,3,4,4
1961,Female,Black,Independent,4,4,4,4,4,4,4
1970,Male,White,Republican,4,4,4,1,1,4,4
1949,Female,Black,Independent,3,3,4,2,3,3,4
1971,Female,White,Democrat,3,2,3,3,3,1,3
1948,Female,White,Democrat,3,3,2,2,2,2,4
1949,Male,White,Republican,4,4,4,NA,1,4,3
1958,Female,Hispanic,Democrat,4,3,4,4,4,3,4
1977,Male,White,Independent,3,4,3,2,4,2,2
1978,Female,White,Independent,3,4,4,2,2,2,3
1965,Female,White,Republican,3,4,4,3,2,3,3
1958,Male,White,Independent,4,4,4,1,3,4,4
1968,Male,White,Independent,3,4,2,3,3,3,4
1960,Female,White,Republican,4,4,4,4,4,4,4
1945,Female,Other,Democrat,4,4,3,4,3,4,4
1964,Female,White,Democrat,3,3,3,3,3,3,4
1955,Female,White,Not sure,4,4,4,4,3,4,4
1967,Female,Hispanic,Republican,3,NA,3,4,4,4,4
1975,Female,White,Democrat,3,3,4,3,3,3,4
1959,Male,White,Independent,4,4,4,3,4,4,3
1962,Female,Mixed,Independent,4,4,4,3,3,4,4
1955,Female,White,Independent,3,3,3,4,1,2,4
1964,Male,Black,Democrat,4,3,1,3,1,3,4
1961,Male,White,Republican,3,4,4,1,3,3,2
1945,Female,Black,Democrat,4,4,4,4,4,4,4
1955,Male,White,Republican,3,4,4,3,4,4,4
1944,Male,Black,Democrat,4,4,3,4,3,3,4
1943,Male,White,Republican,NA,4,4,NA,4,4,4
1952,Female,White,Republican,4,3,4,2,4,4,2
1941,Male,White,Independent,4,3,3,3,4,3,4
1964,Female,White,Independent,4,4,4,3,4,4,4
